"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-06T19:35:00.000Z","207.29","207.54","207.00","207.44","0.0627","0.0557","1,052,082"
"2026-05-06T19:40:00.000Z","207.43","207.54","207.01","207.09","-0.1687","-0.1758","1,077,262"
"2026-05-06T19:45:00.000Z","207.09","207.40","207.06","207.39","0.1449","0.1379","1,228,346"
"2026-05-06T19:50:00.000Z","207.39","207.55","206.89","207.41","0.0096","0.0026","1,985,061"
"2026-05-06T19:55:00.000Z","207.40","208.26","207.40","207.67","0.1254","0.1183","5,863,690"
"2026-05-07T13:30:00.000Z","208.30","208.43","206.50","207.32","-0.1686","-0.1756","5,757,497"
"2026-05-07T13:35:00.000Z","207.32","208.74","206.92","208.13","0.3883","0.3813","2,535,768"
"2026-05-07T13:40:00.000Z","208.14","208.64","207.00","207.41","-0.3435","-0.3506","2,142,896"
"2026-05-07T13:45:00.000Z","207.46","208.36","207.16","208.08","0.3217","0.3147","1,745,130"
"2026-05-07T13:50:00.000Z","208.07","209.85","208.04","209.78","0.8183","0.8113","2,865,568"
"2026-05-07T13:55:00.000Z","209.79","210.50","208.71","208.95","-0.3957","-0.4027","3,540,393"
"2026-05-07T14:00:00.000Z","208.90","210.70","208.76","210.64","0.8088","0.8018","2,509,226"
"2026-05-07T14:05:00.000Z","210.63","212.50","210.26","212.06","0.6718","0.6647","4,010,239"
"2026-05-07T14:10:00.000Z","212.06","213.42","211.61","212.72","0.3136","0.3066","4,004,674"
"2026-05-07T14:15:00.000Z","212.69","213.18","212.03","212.53","-0.0917","-0.0987","2,641,081"
"2026-05-07T14:20:00.000Z","212.54","213.73","212.44","213.04","0.2423","0.2353","2,656,653"
"2026-05-07T14:25:00.000Z","213.04","214.03","213.03","213.13","0.0422","0.0352","2,556,412"
"2026-05-07T14:30:00.000Z","213.13","213.42","212.36","212.58","-0.2577","-0.2647","2,270,745"
"2026-05-07T14:35:00.000Z","212.57","214.00","212.52","213.96","0.6488","0.6418","2,055,002"
"2026-05-07T14:40:00.000Z","213.95","214.20","212.85","213.10","-0.4019","-0.4090","2,277,676"
"2026-05-07T14:45:00.000Z","213.11","213.63","212.43","212.63","-0.2206","-0.2276","1,671,262"
"2026-05-07T14:50:00.000Z","212.67","213.29","212.37","213.09","0.2164","0.2093","1,424,156"
"2026-05-07T14:55:00.000Z","213.12","213.43","212.70","212.73","-0.1690","-0.1760","1,248,525"
"2026-05-07T15:00:00.000Z","212.72","213.12","212.35","212.48","-0.1175","-0.1246","1,370,592"
"2026-05-07T15:05:00.000Z","212.48","212.50","211.64","212.25","-0.1106","-0.1176","1,802,086"
"2026-05-07T15:10:00.000Z","212.25","212.32","210.73","210.75","-0.7020","-0.7091","1,875,021"
"2026-05-07T15:15:00.000Z","210.74","211.94","210.73","211.61","0.4057","0.3986","1,676,604"
"2026-05-07T15:20:00.000Z","211.61","212.14","211.53","211.96","0.1658","0.1587","1,225,223"
"2026-05-07T15:25:00.000Z","211.98","212.33","211.51","211.96","-0.0023","-0.0093","1,068,512"
"2026-05-07T15:30:00.000Z","211.99","212.74","211.90","212.35","0.1859","0.1789","1,114,263"
"2026-05-07T15:35:00.000Z","212.35","213.22","212.17","213.12","0.3603","0.3532","1,279,397"
"2026-05-07T15:40:00.000Z","213.14","213.68","212.87","213.39","0.1290","0.1220","1,262,027"
"2026-05-07T15:45:00.000Z","213.39","213.60","212.75","212.85","-0.2531","-0.2601","1,291,085"
"2026-05-07T15:50:00.000Z","212.90","213.35","212.63","213.32","0.2232","0.2161","1,215,605"
"2026-05-07T15:55:00.000Z","213.32","213.39","212.55","212.70","-0.2930","-0.3000","1,261,310"
"2026-05-07T16:00:00.000Z","212.70","212.97","212.18","212.20","-0.2351","-0.2421","1,281,307"
"2026-05-07T16:05:00.000Z","212.20","212.20","211.51","212.15","-0.0236","-0.0306","1,527,724"
"2026-05-07T16:10:00.000Z","212.15","212.19","211.26","211.58","-0.2687","-0.2757","1,419,770"
